text,label,language,scam_type
"Hai, nombor yang berubah, ini saya, transfer SGD 3000 segera.",1,ms,fake_friend
"Part-time job leh, work from home, earn SGD 250 per task.",1,singlish,phishing
"Limited slots leh, invest SGD 100 before full.",1,singlish,loan
Donate SGD 1000 to help disaster victims. Your access will be revoked.,1,en,charity
"No need experience one, just do social media assistant, earn SGD 150 daily.",1,singlish,parcel_delivery
"Got withdrawal at 3am on your OCBC account sia, faster check.",1,singlish,rental
"நான் தான், சிக்கலில் இருக்கிறேன். எனக்கு 5000 டாலர் தேவை. நாளை திருப்பித் தருகிறேன். உங்கள் கணக்கு முடக்கப்படும்.",1,ta,fake_friend
"Win SGD 50 in lucky draw lah, last day to claim today.",1,singlish,ecommerce
Part-time social media assistant needed urgently. Earn SGD 1500 weekly. Your access will be revoked.,1,en,job_scam
"投资5000SGD,在30天内翻倍钱.",1,zh,investment
"Kad debit Singpass anda telah terhalang, pastikan anda kembali.",1,ms,phishing
New number. Family emergency. Transfer SGD 200 via Line. Verify immediately.,1,en,fake_friend
Online job available. SGD 5000 per hour payout guaranteed. Verify immediately.,1,en,job_scam
Cheap deal available. Pay SGD 1500 now to secure item. Click the link to resolve.,1,en,ecommerce
Limited slots for high-yield fund. Minimum SGD 50. Failure to act will result in permanent closure.,1,en,investment
Fast loan of SGD 50 approved instantly. Contact support immediately.,1,en,loan
"股票有限的销售,立即转移1000SGD,在24小时内回复.",1,zh,ecommerce
PayNow security team detected unauthorised access. This is your final notice.,1,en,bank_impersonation
Cancer patient needs SGD 100 for treatment. Failure to respond will result in legal action.,1,en,charity
Part-time data entry clerk needed urgently. Earn SGD 3000 per session. Verify immediately.,1,en,job_scam
"家庭紧急情况,通过线转移SGD150 现在回复,以避免处罚.",1,zh,fake_friend
"Pekerjaan dalam talian tersedia, bayaran SGD 500 setiap sesi dijamin.",1,ms,job_scam
"வணக்கம், எண் மாற்றப்பட்டது. நான். உடனடியாக SGD 1000 பரிமாற்றம். இது உங்கள் இறுதி அறிவிப்பு.",1,ta,fake_friend
டெலிகிராம் வழியாக 200 SGD வைப்பு தேவைப்படுகிறது. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,rental
"IRAS say you owe tax leh, pay SGD 1000 or kena credit score impact.",1,singlish,loan
"Penghantaran gagal, bayar SGD 1000 untuk melepaskan paket anda.",1,ms,parcel_delivery
Limited slots for high-yield fund. Minimum SGD 200. Failure to respond will result in legal action.,1,en,investment
அரசு அறிவிப்புஃ உடனடியாக நடவடிக்கை எடுக்க வேண்டும். பதிலளிக்காவிட்டால் சட்ட நடவடிக்கைகள் எடுக்கப்படும்.,1,ta,government_impersonation
房东需要通过Instagram存款1500SGD.,1,zh,rental
"Pemenang yang beruntung dipilih, terima hadiah SGD 500.",1,ms,prize
"你的电话号码是改变的,这是我,急切转移SGD250确认你的详细信息,以避免干扰.",1,zh,fake_friend
"送货失败,付出150SGD,让你放出包裹.这是最后的通知.",1,zh,parcel_delivery
Dapatkan SGD 50 setiap tugas bekerja dari rumah.,1,ms,job_scam
"Hi, changed number. This is me. Transfer SGD 100 urgently. Verify immediately.",1,en,fake_friend
No credit check loan available. Get SGD 1000 today. Act now.,1,en,loan
"Akses akaun DBS anda telah disekat, pastikan identiti anda untuk dipulihkan.",1,ms,phishing
"股票有限的销售,立即转移5000SGD,现在回复,以避免罚款.",1,zh,ecommerce
Package held at customs. SGD 1000 clearance fee required. Click the link to resolve.,1,en,parcel_delivery
Wah Citibank send notice say your online banking blocked already.,1,singlish,job_scam
Verify your identity with the government portal. Avoid account termination. Act now.,1,en,government_impersonation
உங்கள் கணக்கில் ஐஆர்ஏஎஸ் வரி வித்தியாசம் காணப்பட்டது. SGD 1500 இப்போது செலுத்த. இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,government_impersonation
Suspicious payment detected on your PayNow account. Confirm your details to avoid disruption.,1,en,phishing
Mulakan dengan SGD 50 dan dapatkan pendapatan pasif setiap sesi.,1,ms,investment
"Oi WhatsApp has new part-time job, SGD 2000 per task, easy.",1,singlish,phishing
Cancer patient needs SGD 150 for treatment. Failure to act will result in permanent closure.,1,en,charity
"Got withdrawal at 3am on your POSB account sia, faster check.",1,singlish,job_scam
Flash sale ends tonight. Pay SGD 250 to lock in price. Verify immediately.,1,en,ecommerce
நீங்கள் உறுதிப்படுத்தாவிட்டால் உங்கள் UOB கணக்கு முடக்கப்படும்.,1,ta,bank_impersonation
Congratulations! SGD 2000 reward waiting for you. Immediate action required.,1,en,prize
Your order from overseas is held. Pay SGD 300 to proceed. Confirm your details to avoid disruption.,1,en,parcel_delivery
"Pinjaman berlesen, pinjaman SGD 100, faedah rendah, balas sekarang untuk mengelakkan hukuman.",1,ms,loan
பஸ்ஸை அனுப்புநரிடம் திருப்பி அனுப்புங்கள். முகவரியை புதுப்பித்து SGD 1000 செலுத்துங்கள். பதிலளிக்காவிட்டால் சட்ட நடவடிக்கைகள் மேற்கொள்ளப்படும்.,1,ta,parcel_delivery
You are selected for a SGD 3000 cash prize. Reply now to avoid penalty.,1,en,prize
உங்கள் கணக்கில் ஐஆர்ஏஎஸ் வரி வித்தியாசம் காணப்பட்டது. SGD 5000 இப்போது செலுத்துங்கள். 24 மணி நேரத்திற்குள் பதில்.,1,ta,government_impersonation
"你在幸运抽奖中赢得了100SGD,现在就要求立即采取行动.",1,zh,prize
Sumbangkan SGD 500 melalui WeChat.,1,ms,charity
Sumbangkan SGD 250 melalui Facebook. Balas sekarang untuk mengelakkan hukuman.,1,ms,charity
Cheap deal available. Pay SGD 5000 now to secure item. Your access will be revoked.,1,en,ecommerce
"你在幸运抽奖中赢得了200SGD,现在就要求立即采取行动.",1,zh,prize
"Akses akaun HSBC anda telah disekat, pastikan identiti anda untuk dipulihkan.",1,ms,phishing
"Periksa identiti anda dengan portal kerajaan, mengelakkan penamatan akaun, balas sebelum tengah malam.",1,ms,government_impersonation
Exclusive investment group. SGD 1000 entry. Guaranteed returns. Contact support immediately.,1,en,investment
WhatsApp பணி பணி. கமிஷன் SGD 500 ஒரு மணி நேரத்திற்கு. தீர்க்க இணைப்பை கிளிக் செய்யவும்.,1,ta,job_scam
"你的电话号码改变了,这是我,急切转移1000SGD,你的访问将被取消.",1,zh,fake_friend
தொகுப்பு அனுப்புநருக்கு திருப்பி அனுப்பப்பட்டது. முகவரியை புதுப்பித்து SGD 1500 செலுத்துங்கள். 24 மணி நேரத்திற்குள் பதில் அளிக்கவும்.,1,ta,parcel_delivery
"Wah easy money leh, SGD 100 per session, just do simple task.",1,singlish,job_scam
உங்கள் சிங் பாஸ் கணக்கில் சந்தேகத்திற்குரிய அணுகல் முயற்சி கண்டறியப்பட்டது. உடனடி நடவடிக்கை தேவை.,1,ta,phishing
Limited slots for high-yield fund. Minimum SGD 750. Failure to respond will result in legal action.,1,en,investment
Your parcel cannot be delivered. Pay SGD 300 fee to reschedule. Immediate action required.,1,en,parcel_delivery
Crypto திட்டம் வாரத்திற்கு SGD 1000 வருமானத்தை உத்தரவாதம் செய்கிறது. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,investment
உங்கள் கணக்கில் ஐஆர்ஏஎஸ் வரி வித்தியாசம் காணப்பட்டது. SGD 250 இப்போது செலுத்தவும். இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,government_impersonation
"உரிமம் பெற்ற கடன் வழங்குநர், SGD 3000 கடன், குறைந்த வட்டி. உடனடியாக செயல்படுங்கள்.",1,ta,loan
"Signal job sia, do task earn commission, SGD 1000 per task.",1,singlish,bank_impersonation
"Saya dalam masalah, perlukan SGD 250 sekarang, akan dibayar esok, jika tidak bertindak balas akan menyebabkan tindakan undang-undang.",1,ms,fake_friend
"新号码,家庭紧急情况,通过线路转移2000SGD,立即检查.",1,zh,fake_friend
உங்கள் சிட்டி வங்கி கணக்கில் சந்தேகத்திற்குரிய பணம் கண்டறியப்பட்டது. உடனடியாக சரிபார்க்கவும்.,1,ta,phishing
Aplikasi mudah alih POSB anda telah disekat.,1,ms,phishing
"紧急现金5000SGD,在1小时内支付.",1,zh,loan
உங்கள் நம்பிக்கை வங்கி இணைய வங்கி மறு சரிபார்ப்பு தேவை. நடவடிக்கை எடுக்காவிட்டால் நிரந்தரமாக மூடப்படும்.,1,ta,bank_impersonation
"送货失败,付出300SGD,释放包裹.",1,zh,parcel_delivery
"Wah easy money leh, SGD 150 per hour, just do simple task.",1,singlish,loan
